book_id,books_count,isbn13,authors,original_publication_year,original_title,language_code,average_rating,ratings_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,Ratings_Dist
2371,28,9780844662920.0,David McCullough,1968,The Johnstown Flood,eng,4.11,11691,121,351,2442,5842,4984,https://images.gr-assets.com/books/1313667349m/2371.jpg,Between 4-5
3268926,22,9781416594860.0,Glenn Beck,2008,The Christmas Sweater,eng,3.79,12916,417,1064,3409,4573,3950,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
16074748,45,9781442449630.0,Rachel Renée Russell,2010,Tales From a Not-So-Happy-Heartbreaker,eng,4.42,9554,270,390,1405,2562,8543,https://images.gr-assets.com/books/1418103694m/16074748.jpg,Between 4-5
294045,31,9780380818810.0,James Rollins,2001,Deep Fathom,eng,4.07,13227,101,493,2981,5348,5230,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
3216451,47,9780446533420.0,Nelson DeMille,2008,The Gate House,eng,3.71,12625,445,1112,3767,5004,3351,https://images.gr-assets.com/books/1397190673m/3216451.jpg,Between 3-4
19501672,24,9780062294810.0,"J. Lynn, Jennifer L. Armentrout",2014,Stay with Me,eng,4.17,20654,222,726,3678,8588,9804,https://images.gr-assets.com/books/1400524327m/19501672.jpg,Between 4-5
15743075,54,9780758290410.0,Sylvia Day,2011,Seven Years to Sin,eng,3.89,10703,371,979,3951,5892,5210,https://images.gr-assets.com/books/1355259011m/15743075.jpg,Between 3-4
13580928,14,9781423166010.0,Ally Carter,2013,Perfect Scoundrels,eng,4.28,20029,145,406,2889,7463,10009,https://images.gr-assets.com/books/1340716595m/13580928.jpg,Between 4-5
6562380,24,9780547225470.0,"Larry Bird, Earvin Johnson, Jackie MacMullan",2009,When the Game Was Ours,eng,4.16,9401,206,331,1630,3207,4495,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
66676,28,9780786937900.0,R.A. Salvatore,2004,The Two Swords (Hunter's Blades #3),eng,4.16,11756,68,444,2288,4407,5463,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
867387,39,9780061000010.0,Tony Hillerman,1970,The Blessing Way,eng,4.06,14138,117,421,3133,6516,5256,https://images.gr-assets.com/books/1179033344m/867387.jpg,Between 4-5
12029468,20,9780312591820.0,Jane Green,2012,Another Piece of My Heart,eng,3.7,11882,327,1044,4059,5126,3029,https://images.gr-assets.com/books/1321468393m/12029468.jpg,Between 3-4
1457790,100,9789137126390.0,Camilla Läckberg,2005,Stenhuggaren,swe,3.85,6435,260,759,3862,7092,3749,https://images.gr-assets.com/books/1334876462m/1457790.jpg,Between 3-4
1908511,10,9781423109600.0,Mo Willems,2008,The Pigeon Wants a Puppy!,eng,4.37,17490,213,496,2174,4458,10214,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
22551809,21,9780812993260.0,David  Brooks,2015,The Road to Character,eng,3.66,10648,574,1189,3279,4001,3220,https://images.gr-assets.com/books/1422216361m/22551809.jpg,Between 3-4
23884,135,9781400043330.0,Gabriel García Márquez,1989,El general en su laberinto,eng,3.66,10286,241,1124,4243,5011,2737,https://images.gr-assets.com/books/1361537151m/23884.jpg,Between 3-4
60142,126,9788466309160.0,Mario Vargas Llosa,1962,La ciudad y los perros,spa,4.09,9782,182,427,2026,4708,4483,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
18599754,22,9780062271130.0,Cammie McGovern,2014,Amy & Matthew,eng,3.7,11559,408,1202,3951,4796,3421,https://images.gr-assets.com/books/1392738015m/18599754.jpg,Between 3-4
21489683,52,9780345543850.0,Tess Gerritsen,2014,Die Again,eng,4.16,10837,94,384,2524,6674,6053,https://images.gr-assets.com/books/1395144977m/21489683.jpg,Between 4-5
323289,64,9780446191550.0,Sandra Brown,1995,Witness,eng,3.98,10558,144,579,3200,6017,4541,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
22892122,10,9781501101530.0,Katy Evans,2015,Manwhore,eng,4.14,19220,438,999,3105,7308,9392,https://images.gr-assets.com/books/1421552037m/22892122.jpg,Between 4-5
89184,32,9780441012920.0,Alastair Reynolds,2003,Absolution Gap,eng,4.01,12105,82,538,2745,5871,4205,https://images.gr-assets.com/books/1309210984m/89184.jpg,Between 4-5
17490,21,9781405201710.0,Enid Blyton,1991,"The Faraway Tree Stories (The Enchanted Wood, The Faraway Tree, The Folk of the Faraway Tree)",eng,4.28,11405,213,421,1887,3543,6962,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
171001,17,9780874869220.0,Misty Bernall,1999,She Said Yes: The Unlikely Martyrdom of Cassie Bernall,eng,3.9,12272,349,909,3065,3778,4670,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
30919,62,9780141187500.0,Evelyn Waugh,1937,Scoop,eng,3.86,12032,212,811,3459,5306,3866,https://images.gr-assets.com/books/1416017359m/30919.jpg,Between 3-4
85622,12,9780609809550.0,Rita Golden Gelman,2001,Tales of a Female Nomad: Living at Large in the World,eng,3.84,11380,357,868,2847,4022,3792,https://images.gr-assets.com/books/1320531284m/85622.jpg,Between 3-4
19631,26,9780312241220.0,Lorrie Moore,1998,Birds of America: Stories,eng,4.12,10768,140,476,1923,4416,4647,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
26252659,15,9780692572030.0,Lauren Blakely,2016,Big Rock,eng,3.97,15203,340,1081,4307,7531,6824,https://images.gr-assets.com/books/1485375190m/26252659.jpg,Between 3-4
6422680,34,9780316042800.0,Elizabeth Bard,2010,"Lunch in Paris: A Love Story, with Recipes",eng,3.67,11458,318,1052,3902,4477,2773,https://images.gr-assets.com/books/1344266322m/6422680.jpg,Between 3-4
159177,32,9780451200820.0,John Jakes,1984,Love and War ,eng,4.1,13844,113,449,2913,5269,5609,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
9443405,44,9780316074230.0,"David Foster Wallace, Michael Pietsch",2011,The Pale King,eng,3.95,10982,335,644,2150,5083,3876,https://images.gr-assets.com/books/1324405497m/9443405.jpg,Between 3-4
50039,23,9781556525900.0,"Pamela Des Barres, Dave Navarro",1987,I'm with the Band: Confessions of a Groupie,eng,3.67,11172,471,1206,3329,3575,3214,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
5148720,29,9780553820270.0,Richelle Mead,2009,Succubus Heat,eng,4.19,20108,151,625,3611,8469,9611,https://images.gr-assets.com/books/1363643447m/5148720.jpg,Between 4-5
4714126,23,9781607060220.0,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2009,"The Walking Dead, Vol. 9: Here We Remain",eng,4.25,14085,47,214,2263,5781,6540,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
625094,219,9780679731210.0,"Giuseppe Tomasi di Lampedusa, Archibald Colquhoun",1958,Il Gattopardo,eng,3.99,9664,308,836,2984,5114,5443,https://images.gr-assets.com/books/1376481466m/625094.jpg,Between 3-4
22469,34,9780785123290.0,"Paul Jenkins, Andy Kubert, Richard Isanove, Joe Quesada, Bill Jemas",2001,Wolverine: Origin,eng,3.96,10790,209,799,2857,4339,4582,https://images.gr-assets.com/books/1320663605m/22469.jpg,Between 3-4
397456,41,9780671670690.0,V.C. Andrews,1990,Dawn ,eng,3.87,13674,205,1086,3872,4162,4766,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
285212,9,9780425216590.0,"Patricia Briggs, Eileen Wilks, Karen Chance, Sunny",2007,On the Prowl,eng,4.05,21757,128,880,5153,8074,8317,https://images.gr-assets.com/books/1422192630m/285212.jpg,Between 4-5
37303,27,9780425137570.0,John Sandford,1992,Silent Prey,eng,4.13,14522,58,275,2845,7191,5683,https://images.gr-assets.com/books/1309286873m/37303.jpg,Between 4-5
231989,30,9780765356160.0,Sara Douglass,1995,Battleaxe (The Axis Trilogy #1),eng,3.93,12632,373,873,3198,4989,5037,https://images.gr-assets.com/books/1312033613m/231989.jpg,Between 3-4
7701043,3,9789777780550.0,حسن الجندي,2011,الجزار,ara,4.11,9413,246,534,1662,3367,4561,https://images.gr-assets.com/books/1270726397m/7701043.jpg,Between 4-5
7825557,28,9780525423350.0,Adam Gidwitz,2010,A Tale Dark and Grimm,eng,4.04,15041,344,926,3488,5866,7019,https://images.gr-assets.com/books/1345696603m/7825557.jpg,Between 4-5
7165405,42,9780316037840.0,Trudi Canavan,2010,The Ambassador's Mission,eng,3.9,12385,167,738,3698,5874,4256,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
50695,76,9780307277720.0,Philip Roth,2006,Everyman,eng,3.54,10298,278,1325,4387,4631,2079,https://images.gr-assets.com/books/1327649258m/50695.jpg,Between 3-4
1300350,4,9789799625720.0,Dee Lestari,2002,Supernova: Akar,ind,3.78,7932,131,614,2403,3017,2157,https://images.gr-assets.com/books/1410249029m/1300350.jpg,Between 3-4
70912,49,9780006513900.0,Luke Rhinehart,1971,The Dice Man,eng,3.6,9813,817,1335,3155,4150,3176,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
6867952,14,9780316084250.0,"Yana Toboso, Tomo Kimura",2007,黒執事 II [Kuroshitsuji II],eng,4.48,15194,127,279,1547,3675,10085,https://images.gr-assets.com/books/1403792460m/6867952.jpg,Between 4-5
7519866,42,9780330517100.0,Bret Easton Ellis,2010,Imperial Bedrooms,eng,3.14,11093,890,2427,4784,3199,1424,https://images.gr-assets.com/books/1278878105m/7519866.jpg,Between 3-4
22021611,10,9780698184890.0,Gayle Forman,2014,Just One Night,eng,4.12,15986,231,805,3117,5774,7479,https://images.gr-assets.com/books/1398780998m/22021611.jpg,Between 4-5
13616,31,9781421503320.0,"Tsugumi Ohba, Takeshi Obata",2004,デスノート #4 (Desu Nōto) Koigokoro (恋心),eng,4.38,16819,67,329,2135,5595,9734,https://images.gr-assets.com/books/1432686076m/13616.jpg,Between 4-5
77661,104,9780684803870.0,Josephine Tey,1951,The Daughter of Time,eng,3.95,15626,323,1062,3835,6613,6065,https://images.gr-assets.com/books/1394326949m/77661.jpg,Between 3-4
93799,52,9780451215730.0,Daniel Silva,2005,Prince of Fire,eng,4.17,11250,52,253,2147,6033,5198,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
26097,79,9780060928410.0,"Milan Kundera, Linda Asher",1995,La lenteur,eng,3.66,8620,223,920,3587,4183,2291,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
20883847,17,9780316219130.0,Brian  McClellan,2015,The Autumn Republic ,eng,4.35,10910,38,169,1318,5239,6467,https://images.gr-assets.com/books/1393261950m/20883847.jpg,Between 4-5
11041,109,9781579125740.0,Anaïs Nin,1977,Delta of Venus,eng,3.69,10561,372,1218,4027,5141,3187,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
102439,28,9780812536360.0,Vernor Vinge,2006,Rainbows End,eng,3.76,12314,306,1038,3588,4954,3386,https://images.gr-assets.com/books/1316729149m/102439.jpg,Between 3-4
17163514,14,9780356502280.0,Michael J. Sullivan,2013,The Rose and the Thorn,eng,4.39,11791,40,143,1276,5218,6952,https://images.gr-assets.com/books/1362121827m/17163514.jpg,Between 4-5
104159,57,9781401360210.0,"Sergei Lukyanenko, Andrew Bromfield",2004,Сумеречный дозор,eng,4.11,11770,84,414,2610,6179,5349,https://images.gr-assets.com/books/1382426338m/104159.jpg,Between 4-5
4107256,28,9781841497760.0,Kelley Armstrong,2009,Frostbitten,eng,4.29,18094,73,356,2825,7507,9606,https://images.gr-assets.com/books/1327437513m/4107256.jpg,Between 4-5
13811,36,9780380803250.0,Raymond E. Feist,2002,Talon of the Silver Hawk,eng,4.01,13120,120,634,3116,5325,4861,https://images.gr-assets.com/books/1409594805m/13811.jpg,Between 4-5
3124122,54,9780345485790.0,Steve Berry,2008,The Charlemagne Pursuit,eng,3.88,12874,160,714,3714,5898,3917,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
12722,113,9780141185540.0,John Steinbeck,1942,The Moon Is Down,eng,3.87,12809,166,734,3867,5998,3956,https://images.gr-assets.com/books/1327961310m/12722.jpg,Between 3-4
126151,23,9780684848280.0,Mark Mathabane,1986,Kaffir Boy: An Autobiography--The True Story of a Black Youth's Coming of Age in Apartheid South Africa,eng,4.15,11633,159,413,2015,4420,5188,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
12482658,41,9780307957280.0,Anne Tyler,2012,The Beginner's Goodbye,eng,3.58,12780,284,1301,5084,5812,2331,https://images.gr-assets.com/books/1333577280m/12482658.jpg,Between 3-4
41704,53,9780743449670.0,Clive Cussler,1996,Shock Wave,eng,3.93,12527,61,450,3666,5546,3776,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
118389,11,9780848809970.0,T.S. Eliot,1915,The Love Song of J. Alfred Prufrock and Other Poems,eng,4.32,14775,188,464,1925,4294,8278,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
17567,213,9781576469120.0,Gene Stratton-Porter,1909,A Girl of the Limberlost,eng,4.14,13071,230,628,2788,5194,6865,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
20426917,15,9780061957960.0,Kim Harrison,2014,The Witch with No Name,eng,4.43,13513,92,326,1690,5269,10193,https://images.gr-assets.com/books/1398700782m/20426917.jpg,Between 4-5
124272,230,9780812967200.0,"Henry James, Amy Bloom, Pierre A. Walker",1901,The Wings of the Dove,eng,3.81,12812,479,1013,3277,4768,4106,https://images.gr-assets.com/books/1320514843m/124272.jpg,Between 3-4
7140220,11,9780470581780.0,Nancy Reagin,2010,Twilight and History,eng,4.38,11186,382,381,1322,1667,7508,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
122649,224,9780141197940.0,Oscar Wilde,1893,Lady Windermere's Fan,eng,3.9,13408,87,594,3991,6370,3904,https://images.gr-assets.com/books/1336666367m/122649.jpg,Between 3-4
825509,75,9780449225160.0,Ken Follett,1995,A Place Called Freedom,eng,3.87,10267,146,712,3631,5905,3710,https://images.gr-assets.com/books/1320559980m/825509.jpg,Between 3-4
47667,97,9780156032740.0,"José Saramago, Margaret Jull Costa",2004,Ensaio Sobre a Lucidez,eng,3.76,7445,290,953,3207,4663,3019,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
17182421,49,9780778315340.0,Jason Mott,2013,The Returned,eng,3.29,11449,581,2122,5100,3798,1668,https://images.gr-assets.com/books/1372089735m/17182421.jpg,Between 3-4
356824,22,9780060198820.0,Ramachandra Guha,2007,India After Gandhi: The History of the World's Largest Democracy,eng,4.34,9357,83,198,1058,3787,5296,https://images.gr-assets.com/books/1500471959m/356824.jpg,Between 4-5
18668059,23,9781591846350.0,Ryan Holiday,2014,The Obstacle Is the Way: The Timeless Art of Turning Adversity to Advantage,eng,4.11,12470,321,747,2513,5000,6667,https://images.gr-assets.com/books/1391440316m/18668059.jpg,Between 4-5
197457,30,9780060892010.0,Erin Hunter,2007,The Sight,eng,4.27,15904,202,664,2591,4346,9088,https://images.gr-assets.com/books/1363489119m/197457.jpg,Between 4-5
18870159,11,9781481420760.0,Abbi Glines,2014,Bad for You,eng,4.3,19392,158,478,2736,7153,10595,https://images.gr-assets.com/books/1390861093m/18870159.jpg,Between 4-5
347698,49,9781841959150.0,Kate Grenville,2005,The Secret River,eng,3.79,11051,338,886,3251,5547,3206,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
18422,36,9780310214690.0,"Ben Carson, Cecil Murphey",1990,Gifted Hands: The Ben Carson Story,eng,4.21,9871,167,412,1785,4035,5618,https://images.gr-assets.com/books/1331248043m/18422.jpg,Between 4-5
363973,26,9780064431840.0,"Linda Williams, Megan Lloyd",1986,The Little Old Lady Who Was Not Afraid of Anything,eng,4.25,14270,139,461,2505,3984,7445,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
6076768,24,9781416586580.0,Brad Thor,2009,The Apostle,eng,4.11,11267,117,375,2412,4964,4983,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
2992061,17,9780312942300.0,Sherrilyn Kenyon,1996,Born of the Night,eng,4.21,11309,393,907,3322,6530,10844,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
351559,87,9780061043550.0,Dorothy L. Sayers,1933,Murder Must Advertise,eng,4.21,14672,102,353,2572,5771,6964,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
22571699,19,9780425256760.0,Patricia Briggs,2015,Dead Heat,eng,4.27,15320,67,365,2610,7668,8922,https://images.gr-assets.com/books/1406232150m/22571699.jpg,Between 4-5
820273,22,9780395867860.0,"Nancy E. Shaw, Margot Apple",1986,Sheep in a Jeep,eng,4.11,13788,193,652,2874,4278,6255,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
132688,6,9780679747660.0,Julia Child,1989,The Way to Cook,eng,4.31,11500,185,288,1512,3447,6224,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
276289,28,9783822837030.0,"Bruno Ernst, M.C. Escher, John E. Brigham",1976,De toverspiegel van M.C. Escher,eng,4.15,11103,247,504,1877,3262,5315,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
6801652,17,9781421531720.0,"Matsuri Hino, Tomo Kimura",2008,ヴァンパイア騎士 9,eng,4.31,14193,296,600,1953,2985,8511,https://images.gr-assets.com/books/1329240058m/6801652.jpg,Between 4-5
33449,42,9780887306660.0,"Al Ries, Jack Trout",1993,The 22 Immutable Laws of Marketing: Violate Them at Your Own Risk!,eng,4.02,9955,195,549,2150,3761,4056,https://images.gr-assets.com/books/1417627150m/33449.jpg,Between 4-5
23419,72,9780679779180.0,Alain de Botton,2000,The Consolations of Philosophy,eng,3.99,10291,145,542,2814,5529,4198,https://images.gr-assets.com/books/1403191802m/23419.jpg,Between 3-4
17412188,71,9780857520200.0,S.J. Watson,2015,Second Life,eng,3.24,9056,757,2204,4267,3639,1547,https://images.gr-assets.com/books/1410793297m/17412188.jpg,Between 3-4
16256798,36,9781885167770.0,"Gary Keller, Jay Papasan",2012,The One Thing: The Surprisingly Simple Truth Behind Extraordinary Results ,eng,4.17,13388,252,676,2582,5668,7439,https://images.gr-assets.com/books/1362177469m/16256798.jpg,Between 4-5
417524,15,9780670878550.0,Simms Taback,1977,Joseph Had a Little Overcoat,eng,4.12,14810,331,634,2661,4493,6725,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
511527,37,9780440867590.0,"Jacqueline Wilson, Nick Sharratt, Sue Heap",1995,Double Act,eng,3.69,13204,349,1340,4284,4004,3776,https://images.gr-assets.com/books/1353573624m/511527.jpg,Between 3-4
1301153,53,9780060724610.0,Meg Cabot,2007,Princess Mia,eng,3.82,17889,330,1383,5591,6451,5820,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
290039,15,9780743218570.0,Omar Tyree,1993,Flyy Girl,eng,4.21,9869,194,471,1807,2891,5642,https://images.gr-assets.com/books/1415677404m/290039.jpg,Between 4-5
10374638,36,9781742750020.0,Deborah Rodriguez,2011,A Cup of Friendship,eng,3.57,7607,434,1303,3880,4797,2279,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 3-4
47697,4,9780811835920.0,"Alisa Kwitney, Neil Gaiman",2003,The Sandman: King of Dreams,eng,4.61,11538,75,142,724,2342,8258,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Between 4-5
7006562,16,9780785134530.0,"Marc Guggenheim, Alex Maleev, Stephen King",2008,Stephen King's N.,eng,4.22,10844,183,418,1910,3062,5766,https://images.gr-assets.com/books/1492728218m/7006562.jpg,Between 4-5
